date,wind speed,wind direction,temperature,humidity,atmospheric pressure,OT
2021/3/30 14:15,3.34,197.72,27.58,65.92,947.9,1.54091
2021/3/30 14:45,3.18,197.64,27.5,65.97,947.62,0.200988
2021/3/30 15:00,2.37,197.6,27.47,66,947.48,1.6079
2021/3/30 15:45,4.26,190.96,27.17,67.16,947.16,4.68972
2021/3/30 16:00,4.32,188.48,27.07,67.57,947.05,5.89565
2021/3/30 16:45,4.55,179.82,26.66,69.25,946.21,6.23063
2021/3/30 17:00,4.41,177.03,26.52,69.82,945.92,3.75178
2021/3/30 17:30,5.09,175.84,25.74,73.32,945.78,10.8534
2021/3/30 17:45,5.1,175.46,25.33,75.18,945.74,10.7864
2021/3/30 18:00,5.56,175.1,24.92,77.04,945.69,11.1548
2021/3/30 18:15,5.42,175.8,24.6,78.15,945.83,13.7342
2021/3/30 19:00,5.6,178.2,23.68,81.03,946.38,13.2987
2021/3/30 19:45,5.95,177.84,23.1,83.48,946.71,15.7441
2021/3/30 20:00,5.37,177.68,22.91,84.29,946.81,14.7056
2021/3/30 20:30,5.12,175.7,22.34,86.15,947,12.4278
2021/3/30 20:45,4.96,174.65,22.05,87.1,947.09,12.9637
2021/3/30 21:15,5.26,173.06,21.61,88.09,947.3,16.95
2021/3/30 21:30,5.41,172.61,21.49,87.95,947.43,16.146
2021/3/30 21:45,5.22,172.15,21.36,87.81,947.56,11.8918
2021/3/30 23:00,5.08,172.79,20.89,87.27,948.24,11.6908
2021/3/30 23:15,5.58,173.88,20.8,87.25,948.24,13.2652
2021/3/30 23:45,5.27,176.61,20.62,87.26,948.2,13.2987
2021/3/31 0:00,5.35,178.12,20.53,87.27,948.17,12.0928
2021/3/31 0:30,4.7,179.45,20.32,87.35,947.87,9.11146
2021/3/31 0:45,4.44,162.41,20.22,87.4,947.71,7.77154
2021/3/31 1:00,4.04,180.86,20.12,87.44,947.55,6.49861
2021/3/31 1:30,3.74,179.93,19.82,87.3,947.6,6.26413
2021/3/31 1:45,3.82,179.29,19.68,87.22,947.64,6.6996
2021/3/31 2:30,4.91,173.82,19.37,87.07,947.74,13.9687
2021/3/31 3:30,4.88,164.3,19.41,85.57,947.81,13.4997
2021/3/31 3:45,4.69,162.25,19.51,84.79,947.82,12.7292
2021/3/31 4:15,5.01,160.21,19.75,83.01,947.88,12.0593
2021/3/31 4:30,4.67,160.3,19.88,81.96,947.94,10.0159
2021/3/31 4:45,4.44,160.38,20.02,80.92,947.99,9.17845
2021/3/31 5:00,4.4,160.46,20.15,79.87,948.05,10.0159
2021/3/31 5:15,4.15,159.37,20.13,79.91,948.19,6.6661
2021/3/31 5:45,3.65,156.83,20.05,80.42,948.49,6.46511
2021/3/31 6:15,3.92,154.45,20.01,81.04,948.89,5.35968
2021/3/31 6:30,3.75,153.33,20.03,81.43,949.16,6.19713
2021/3/31 6:45,3.78,152.25,20.05,81.82,949.44,5.76166
2021/3/31 8:45,3.21,178.52,23.34,80.15,949.9,3.85227
2021/3/31 9:00,3.21,183.06,23.62,78.97,949.96,2.88083
2021/3/31 9:15,2.89,186.35,23.92,77.78,950.1,2.67984
2021/3/31 9:45,3.32,192.83,24.51,75.37,950.41,1.44041
2021/3/31 10:30,2.45,198.2,25.51,71.01,950.44,0.066996
2021/3/31 11:00,2.64,199.39,26.24,67.79,950.28,0.435474
2021/3/31 11:15,2.86,199.3,26.63,65.98,950.07,0.435474
2021/3/31 11:30,2.64,199.1,27.03,64.14,949.83,0.234486
2021/3/31 13:30,3.81,199.92,29.57,52.41,947.6,2.21087
2021/3/31 14:00,4.77,201.35,29.98,50.56,947.32,3.61778
2021/3/31 14:30,3.49,202.54,30.27,49.22,947.06,0.200988
2021/3/31 15:00,3.29,203.74,30.55,47.93,946.8,0.033498
2021/3/31 15:30,4.07,204.9,30.7,46.88,946.51,3.75178
2021/3/31 16:00,4.09,206.01,30.84,45.86,946.21,1.47391
2021/3/31 16:15,4.45,206.01,30.79,45.87,946.08,3.88577
2021/3/31 16:30,5.22,205.91,30.72,46,945.94,8.07302
2021/3/31 16:45,6.02,205.82,30.65,46.12,945.81,12.3943
2021/3/31 17:00,6.94,205.73,30.58,46.25,945.67,22.2092
2021/3/31 17:15,7.54,204.46,30.23,48.01,945.63,31.5216
2021/3/31 17:30,7.1,202.95,29.83,50.1,945.6,27.5019
2021/3/31 17:45,7.01,201.43,29.43,52.19,945.58,29.2438
2021/3/31 18:00,7.28,199.9,29.03,54.28,945.55,30.2487
2021/3/31 18:15,7.74,195.31,28.37,56.54,945.76,32.4931
2021/3/31 18:30,6.98,189.9,27.67,58.82,946.02,25.8605
2021/3/31 18:45,6.61,184.32,26.97,61.11,946.28,19.9313
2021/3/31 19:00,5.9,178.7,26.27,63.39,946.54,15.2416
2021/3/31 19:15,5.76,170.77,25.74,65.89,946.67,13.1982
2021/3/31 19:30,5.15,162.47,25.26,68.39,946.77,12.8967
2021/3/31 19:45,5.02,154.26,24.76,70.97,946.87,9.9824
2021/3/31 20:00,4.87,146.73,24.27,73.51,946.97,6.80009
2021/3/31 20:15,3.9,148.83,24.09,74.52,947.08,3.14881
2021/3/31 20:30,3.3,152.46,23.97,75.22,947.2,1.97638
2021/3/31 21:00,5.92,158.8,23.73,76.63,947.42,15.8446
2021/3/31 21:15,5.98,159.56,23.67,76.92,947.65,20.2328
2021/3/31 21:30,7.05,159.91,23.63,77.12,947.9,27.2339
2021/3/31 21:45,6.23,160.25,23.59,77.32,948.16,18.9264
2021/3/31 22:00,5.36,160.58,23.55,77.52,948.41,15.6436
2021/3/31 22:15,5.22,159.96,23.46,77.87,948.57,13.3657
2021/3/31 22:30,4.89,159.12,23.36,78.26,948.71,10.3844
2021/3/31 22:45,4.68,158.27,23.26,78.64,948.85,8.17351
2021/3/31 23:00,4.22,157.41,23.17,79.03,948.99,7.06808
2021/3/31 23:15,4.84,156.99,23.01,79.61,948.98,8.50849
2021/3/31 23:30,4.77,156.66,22.85,80.23,948.95,6.83359
2021/3/31 23:45,4.08,156.34,22.69,80.85,948.92,7.33606
2021/4/1 0:00,4.61,156.03,22.53,81.48,948.89,8.91047
2021/4/1 0:15,3.89,156.41,22.33,82.27,948.77,4.35474
2021/4/1 0:30,3.84,156.95,22.13,83.1,948.64,4.55573
2021/4/1 0:45,3.61,157.5,21.93,83.93,948.5,3.71828
2021/4/1 1:00,4.02,158.07,21.72,84.76,948.37,4.28774
2021/4/1 1:15,4.13,158.2,21.54,85.59,948.46,4.58923
2021/4/1 1:30,4.39,158.25,21.36,86.41,948.6,7.60405
2021/4/1 1:45,4.89,158.3,21.18,87.23,948.74,8.97746
2021/4/1 2:00,4.45,158.35,21,88.05,948.88,9.14495
2021/4/1 2:15,4.36,157.76,20.88,88.61,948.91,9.31244
2021/4/1 2:30,4.45,157.04,20.76,89.12,948.92,8.94397
2021/4/1 2:45,4.22,156.32,20.65,89.62,948.94,6.19713
2021/4/1 3:00,4.28,155.61,20.54,90.13,948.95,7.36956
2021/4/1 3:15,4.16,155.96,20.42,90.61,948.96,6.09664
2021/4/1 3:30,3.97,156.54,20.3,91.09,948.97,6.02964
2021/4/1 3:45,4.22,157.14,20.19,91.56,948.98,5.92915
2021/4/1 4:00,3.6,157.77,20.07,92.04,948.99,4.38824
2021/4/1 4:15,3.84,157.73,19.98,92.42,949.06,4.92421
2021/4/1 4:30,3.5,157.56,19.9,92.78,949.15,2.41186
2021/4/1 4:45,3.68,157.39,19.82,93.15,949.23,3.11531
2021/4/1 5:00,3.25,157.21,19.73,93.51,949.32,2.64634
2021/4/1 5:15,3.53,157.28,19.69,93.72,949.46,2.41186
2021/4/1 5:30,3.21,157.39,19.65,93.9,949.61,2.54585
2021/4/1 5:45,3.01,157.5,19.61,94.09,949.77,2.88083
2021/4/1 6:00,3.12,157.61,19.58,94.27,949.92,2.11037
2021/4/1 6:15,2.98,158.6,19.55,94.55,950.26,1.80889
2021/4/1 6:30,2.85,159.82,19.52,94.84,950.62,1.33992
2021/4/1 6:45,3.02,161.1,19.49,95.14,950.99,1.37342
2021/4/1 7:00,3.04,162.43,19.46,95.43,951.36,1.07194
2021/4/1 7:15,2.99,158.49,19.4,94.96,951.68,2.57935
2021/4/1 7:30,3.12,155.52,19.61,93.71,951.95,1.37342
2021/4/1 7:45,3.77,158.14,20.13,92.43,952.11,3.61778
2021/4/1 8:00,4.6,161.05,20.64,91.15,952.26,5.32618
2021/4/1 8:15,3.89,162.57,20.92,90.47,952.24,3.78527
2021/4/1 8:30,4.31,163.75,21.16,89.91,952.17,3.55079
2021/4/1 8:45,3.64,164.91,21.39,89.35,952.11,2.67984
2021/4/1 9:00,3.89,166.04,21.62,88.79,952.04,3.4168
2021/4/1 9:15,3.57,167.64,22.09,86.92,952.11,2.07688
2021/4/1 9:30,3.39,169.32,22.6,84.78,952.2,1.30642
2021/4/1 9:45,3.02,170.98,23.11,82.65,952.29,0.937944
2021/4/1 10:00,3.12,172.6,23.62,80.51,952.38,1.30642
2021/4/1 10:15,3.36,173.51,23.86,79.45,952.39,1.40692
2021/4/1 10:30,3.07,174.41,24.07,78.45,952.39,0.100494
2021/4/1 10:45,2.94,175.38,24.3,77.37,952.39,0.267984
2021/4/1 11:00,2.98,176.27,24.51,76.37,952.39,0.468972
2021/4/1 11:15,3.2,178.66,24.99,74.49,952.24,0.636462
2021/4/1 11:30,3.31,181.03,25.47,72.68,952.06,0.133992
2021/4/1 11:45,3.21,183.29,25.96,70.87,951.89,0.200988
2021/4/1 12:00,2.38,185.44,26.44,69.06,951.71,0.636462
2021/4/1 12:15,2.49,187.52,26.8,67.61,951.39,0.435474
2021/4/1 12:30,3.04,189.61,27.13,66.23,951.05,1.088687
2021/4/1 12:45,4.07,191.71,27.46,64.86,950.71,1.7419
2021/4/1 13:00,3.97,193.83,27.79,63.48,950.37,2.04338
2021/4/1 13:15,4.21,195.17,28.08,62.31,950.18,3.71828
2021/4/1 13:30,4.49,196.42,28.37,61.17,950.03,5.32618
2021/4/1 13:45,5.01,197.75,28.65,60.04,949.88,8.3075
2021/4/1 14:00,4.93,199.15,28.94,58.91,949.73,7.16857
2021/4/1 14:15,4.43,200.68,29.16,57.83,949.56,3.3163
2021/4/1 14:30,3.94,202.22,29.36,56.76,949.38,2.44535
2021/4/1 14:45,3.86,203.75,29.56,55.69,949.19,3.51729
2021/4/1 15:00,4.25,205.28,29.77,54.63,949.01,5.66116
2021/4/1 15:15,4.59,206.04,29.83,54.2,948.86,6.59911
2021/4/1 15:45,5.01,207.25,29.91,53.61,948.57,10.7864
2021/4/1 16:00,5.12,207.86,29.95,53.31,948.42,11.2553
2021/4/1 16:15,5.37,209.79,29.89,53.47,948.41,12.2268
2021/4/1 16:30,5.52,211.99,29.81,53.72,948.41,14.3706
2021/4/1 16:45,5.83,214.2,29.73,53.97,948.42,17.9214
2021/4/1 17:00,6.05,216.41,29.64,54.22,948.43,17.6869
2021/4/1 17:15,6.45,222.86,29.14,56.65,948.65,25.3915
2021/4/1 17:30,6.53,232.57,28.55,59.51,948.91,28.1718
2021/4/1 17:45,6.41,245.66,27.96,62.38,949.17,28.7748
2021/4/1 18:00,7.35,262.12,27.37,65.24,949.44,37.3168
2021/4/1 18:15,7.86,274.79,26.49,69.2,949.77,41.772
2021/4/1 18:30,8.53,288.95,25.55,73.36,950.12,48.2371
2021/4/1 18:45,9.39,304.61,24.61,77.53,950.47,58.2195
2021/4/1 19:00,9.93,319.64,23.67,81.7,950.82,64.3497
2021/4/1 19:15,9.97,336.23,23.29,83.14,951.01,63.9142
2021/4/1 19:30,10.12,319.95,23.02,84.04,951.17,69.3409
2021/4/1 19:45,9.88,16.23,22.75,84.93,951.33,65.0866
2021/4/1 20:00,9.86,31.7,22.48,85.83,951.48,63.0767
2021/4/1 20:15,10.7,40.16,22.4,85.33,951.65,72.6572
2021/4/1 20:30,10.86,45.98,22.34,84.55,951.81,75.672
2021/4/1 20:45,11.63,50.38,22.29,83.77,951.97,80.3282
2021/4/1 21:00,11.92,53.8,22.24,82.99,952.13,80.3617
2021/4/1 21:15,11.9,53.58,21.82,83.44,952.27,78.4858
2021/4/1 21:30,11.58,52.8,21.32,84.13,952.41,76.9784
2021/4/1 21:45,11.47,52.09,20.83,84.83,952.55,73.2266
2021/4/1 22:00,11.76,51.45,20.33,85.52,952.69,79.9597
2021/4/1 22:15,12.62,51.67,19.97,85.78,952.88,85.7214
2021/4/1 22:30,12.72,52.05,19.64,85.95,953.09,83.879
2021/4/1 22:45,12.65,52.42,19.3,86.12,953.29,84.5825
2021/4/1 23:00,13.18,52.79,18.97,86.29,953.5,88.1667
2021/4/1 23:15,13.14,53.04,18.75,86.49,953.64,83.544
2021/4/1 23:30,12.83,53.29,18.56,86.69,953.77,79.8592
2021/4/1 23:45,12.6,53.53,18.36,86.89,953.91,77.7154
2021/4/2 0:00,12.52,53.78,18.17,87.09,954.04,76.7439
2021/4/2 0:15,13.27,53.7,17.99,87.43,953.98,83.3765
2021/4/2 0:30,13.44,53.55,17.8,87.8,953.89,86.3243
2021/4/2 0:45,13.45,53.39,17.62,88.18,953.8,85.7884
2021/4/2 1:00,13.1,53.24,17.43,88.55,953.71,85.7549
2021/4/2 1:15,12.86,53.23,17.27,88.82,953.74,83.075
2021/4/2 1:30,12.51,53.24,17.11,89.07,953.8,82.5391
2021/4/2 1:45,12.07,53.26,16.95,89.32,953.87,74.9685
2021/4/2 2:00,12.4,53.28,16.8,89.57,953.93,80.7637
2021/4/2 2:15,12.5,53.69,16.67,89.68,953.92,79.5578
2021/4/2 2:30,12.47,54.21,16.55,89.76,953.9,80.3617
2021/4/2 2:45,12.15,54.75,16.43,89.84,953.88,79.4573
2021/4/2 3:00,12.49,55.32,16.31,89.93,953.86,84.3145
2021/4/2 3:15,11.76,55.15,16.22,90,953.84,77.8493
2021/4/2 3:30,10.72,54.81,16.14,90.08,953.81,71.6522
2021/4/2 3:45,10.58,54.46,16.06,90.16,953.79,65.4551
2021/4/2 4:00,9.57,54.09,15.98,90.24,953.76,62.8757
2021/4/2 4:15,10.47,55.86,16.11,89.55,953.85,70.5133
2021/4/2 4:30,10.92,58.08,16.29,88.7,953.95,70.5468
2021/4/2 4:45,9.97,60.34,16.46,87.86,954.06,64.4167
2021/4/2 5:00,10.73,62.61,16.63,87.01,954.16,65.37135
2021/4/2 5:15,10.25,64.14,16.69,86.67,954.32,66.326
2021/4/2 5:30,9.11,65.57,16.72,86.42,954.48,58.253
2021/4/2 5:45,9.87,67.06,16.75,86.18,954.64,65.6226
2021/4/2 6:00,9.85,68.63,16.78,85.93,954.8,61.6363
2021/4/2 6:15,8.97,69.14,16.76,86,955.11,53.6973
2021/4/2 6:30,8.34,69.45,16.72,86.14,955.44,47.8686
2021/4/2 6:45,7.82,69.77,16.68,86.28,955.78,43.2124
2021/4/2 7:00,7.91,70.1,16.64,86.42,956.11,47.0647
2021/4/2 7:15,9.76,64.31,16.08,87.8,956.22,61.3013
2021/4/2 7:30,9.64,57.77,15.49,88.91,956.36,60.3299
2021/4/2 7:45,8.96,57.42,15.46,88.71,956.58,56.7456
2021/4/2 8:00,8.65,57.07,15.43,88.51,956.8,53.1613
2021/4/2 8:15,8.34,57.56,15.48,88.14,956.85,46.5622
2021/4/2 8:30,7.74,58.26,15.54,87.74,956.85,39.9296
2021/4/2 8:45,7.42,58.99,15.6,87.33,956.86,39.5611
2021/4/2 9:00,6.88,59.77,15.66,86.93,956.87,34.302
2021/4/2 9:15,6.8,60.64,15.89,86.39,956.88,34.5029
2021/4/2 9:30,7.16,61.7,16.15,85.83,956.88,36.7138
2021/4/2 9:45,7.62,63.03,16.41,85.27,956.89,41.035
2021/4/2 10:00,8.01,64.75,16.68,84.7,956.9,44.3179
2021/4/2 10:15,7.67,66.39,16.95,84.3,956.98,38.6902
2021/4/2 10:30,7.65,68.12,17.23,83.92,957.08,39.7286
2021/4/2 10:45,7.76,70.07,17.51,83.54,957.18,39.3601
2021/4/2 11:00,7.91,72.28,17.79,83.16,957.28,37.21144286
2021/4/2 11:15,7.72,78.15,18.23,82.8,957.21,35.06278571
2021/4/2 11:30,7.08,85,18.71,82.44,957.11,32.91412857
2021/4/2 11:45,6.23,91.89,19.18,82.09,957,30.76547143
2021/4/2 12:00,5.93,98.81,19.65,81.73,956.9,28.61681429
2021/4/2 12:15,6.15,101.55,20.29,80.79,956.61,26.46815714
2021/4/2 12:30,6.34,103.77,20.97,79.73,956.29,24.3195
2021/4/2 12:45,6.29,106.36,21.65,78.67,955.97,25.72645
2021/4/2 13:00,6.39,109.43,22.33,77.62,955.64,27.1334
2021/4/2 13:15,6.4,103.99,22.77,76.67,955.46,26.0614
2021/4/2 13:30,5.85,94.91,23.17,75.74,955.31,17.352
2021/4/2 13:45,5.48,83.54,23.57,74.81,955.15,17.720475
2021/4/2 14:00,5.36,69.9,23.97,73.88,955,18.08895
2021/4/2 14:15,5.78,50.97,24.15,73.42,954.87,18.457425
2021/4/2 14:30,5.62,32.62,24.29,73.04,954.76,18.8259
2021/4/2 14:45,5.62,18.36,24.43,72.66,954.64,20.4472
2021/4/2 15:00,5.59,8.15,24.57,72.28,954.53,22.0685
2021/4/2 15:15,5.85,5.47,24.49,72.28,954.43,23.6898
2021/4/2 15:30,6.01,4.45,24.36,72.36,954.33,25.3111
2021/4/2 15:45,6.43,3.75,24.24,72.44,954.23,26.9324
2021/4/2 16:00,7.06,3.24,24.11,72.52,954.14,33.5985
2021/4/2 16:15,7.68,7.44,23.75,72.98,954.07,38.33845
2021/4/2 16:30,7.67,11.56,23.34,73.52,954.01,43.0784
2021/4/2 16:45,7.7,14.86,22.93,74.06,953.94,45.02128333
2021/4/2 17:00,8.34,17.54,22.52,74.6,953.88,46.96416667
2021/4/2 17:15,8.23,22.04,21.85,75.55,953.96,48.90705
2021/4/2 17:30,8.94,26.7,21.13,76.57,954.06,50.84993333
2021/4/2 17:45,8.91,31.04,20.4,77.6,954.16,52.79281667
2021/4/2 18:00,9.35,35.04,19.68,78.63,954.26,54.7357
2021/4/2 18:15,9.48,37.81,18.99,79.36,954.52,56.67858333
2021/4/2 18:30,9.16,40.25,18.3,80.04,954.8,58.62146667
2021/4/2 18:45,8.99,42.58,17.61,80.72,955.08,60.56435
2021/4/2 19:00,9.43,44.78,16.92,81.4,955.36,62.50723333
2021/4/2 19:15,9.1,44.97,16.65,81.61,955.56,64.45011667
2021/4/2 19:30,10.35,44.77,16.45,81.73,955.75,66.393
2021/4/2 19:45,10.56,44.58,16.26,81.85,955.93,67.50101538
2021/4/2 20:00,10.14,44.39,16.06,81.97,956.12,68.60903077
2021/4/2 20:15,10.14,44.66,15.98,82.32,956.22,69.71704615
2021/4/2 20:30,10.82,45.02,15.91,82.71,956.31,70.82506154
2021/4/2 20:45,11.22,45.36,15.85,83.1,956.4,71.93307692
2021/4/2 21:00,11.6,45.69,15.78,83.49,956.49,73.04109231
2021/4/2 21:15,11,46.24,15.64,83.64,956.62,74.14910769
2021/4/2 21:30,11.27,46.85,15.48,83.76,956.76,75.25712308
2021/4/2 21:45,11.16,47.47,15.32,83.87,956.9,76.36513846
2021/4/2 22:00,10.78,48.11,15.17,83.98,957.04,77.47315385
2021/4/2 22:15,11.74,48.67,15.05,84.06,957.19,78.58116923
2021/4/2 22:30,12.61,49.22,14.95,84.13,957.34,79.68918462
2021/4/2 22:45,12.53,49.79,14.84,84.21,957.49,80.7972
2021/4/2 23:15,13.26,49.75,14.64,84.45,957.7,83.9795
2021/4/2 23:30,13.19,48.88,14.55,84.64,957.73,87.1618
2021/4/2 23:45,13.24,48.01,14.46,84.84,957.77,87.07805
2021/4/3 0:00,13.22,47.13,14.37,85.03,957.8,86.9943
2021/4/3 0:15,12.9,46.2,14.28,85.29,957.71,86.91055
2021/4/3 0:30,13.18,45.27,14.19,85.56,957.6,86.8268
2021/4/3 0:45,13.02,44.35,14.1,85.83,957.48,86.74305
2021/4/3 1:00,14.04,43.42,14.01,86.1,957.37,86.6593
2021/4/3 1:15,12.71,43.75,14.06,85.62,957.42,87.1199
2021/4/3 1:30,13.91,44.34,14.14,85,957.51,87.5805
2021/4/3 1:45,13.55,44.94,14.22,84.38,957.6,88.0411
2021/4/3 2:00,13.35,45.55,14.3,83.75,957.69,88.5017
2021/4/3 2:15,13.15,45.78,14.3,83.59,957.71,78.1843
2021/4/3 2:45,12.96,46.07,14.29,83.44,957.74,78.57431429
2021/4/3 3:00,13.4,46.21,14.28,83.36,957.76,78.96432857
2021/4/3 3:15,13.06,46.49,14.24,83.66,957.71,79.35434286
2021/4/3 3:30,13.33,46.8,14.18,84.03,957.65,79.74435714
2021/4/3 3:45,13.14,47.12,14.13,84.4,957.59,80.13437143
2021/4/3 4:00,12.89,47.43,14.08,84.77,957.53,80.52438571
2021/4/3 4:15,13.24,47.92,14.01,85.37,957.56,80.9144
2021/4/3 4:30,13.22,48.46,13.94,86.01,957.62,81.30441429
2021/4/3 4:45,13.17,49.01,13.86,86.65,957.67,81.69442857
2021/4/3 5:00,13.04,49.57,13.79,87.29,957.72,82.08444286
2021/4/3 5:15,12.12,49.71,13.74,87.5,957.82,82.47445714
2021/4/3 5:30,12.63,49.76,13.7,87.62,957.92,82.86447143
2021/4/3 5:45,12.59,49.81,13.65,87.75,958.03,83.25448571
2021/4/3 6:00,13.05,49.87,13.61,87.87,958.13,83.6445
2021/4/3 6:15,12.26,49.69,13.56,87.89,958.39,81.58436667
2021/4/3 6:30,12.79,49.46,13.5,87.89,958.67,79.52423333
2021/4/3 6:45,12.28,49.22,13.45,87.88,958.95,77.4641
2021/4/3 7:00,12.41,48.97,13.4,87.88,959.23,75.40396667
2021/4/3 7:15,11.55,45.79,13,86.09,960.03,73.34383333
2021/4/3 7:30,11.3,44.22,12.73,83.9,960.63,71.2837
2021/4/3 7:45,11.04,45.61,12.83,83.46,960.61,74.792625
2021/4/3 8:00,11.32,47.06,12.92,83.02,960.58,78.30155
2021/4/3 8:15,12.5,46.82,12.94,82.95,960.61,81.810475
2021/4/3 8:30,12.54,46.22,12.94,82.96,960.64,85.3194
2021/4/3 8:45,11.91,45.61,12.95,82.96,960.68,84.07328
2021/4/3 9:00,12.7,44.98,12.95,82.97,960.71,82.82716
2021/4/3 9:15,12.29,44.97,13.04,82.53,960.84,81.58104
2021/4/3 9:30,12.55,45.1,13.16,82,960.98,80.33492
2021/4/3 9:45,11.98,45.22,13.27,81.47,961.12,79.0888
2021/4/3 10:00,11.05,45.35,13.38,80.94,961.27,77.1208
2021/4/3 10:15,11.11,44.72,13.54,80.48,961.45,75.1528
2021/4/3 10:30,12.06,43.87,13.71,80.03,961.65,73.1848
2021/4/3 10:45,11.22,42.97,13.87,79.58,961.85,71.2168
2021/4/3 11:00,11.66,42,14.04,79.13,962.05,76.8891
2021/4/3 11:15,11.67,41.11,14.12,79,962.11,82.5614
2021/4/3 11:30,11.79,40.23,14.18,78.92,962.15,88.2337
2021/4/3 11:45,11.56,39.36,14.25,78.85,962.19,85.82185
2021/4/3 12:00,12,38.48,14.31,78.77,962.23,83.41
2021/4/3 12:15,11.13,37.53,14.34,78.76,962.11,84.18325
2021/4/3 12:30,11.47,36.42,14.37,78.76,961.94,84.9565
2021/4/3 12:45,11.87,35.25,14.41,78.76,961.74,85.72975
2021/4/3 13:00,12.08,34.18,14.44,78.76,961.57,86.503
2021/4/3 13:15,12.06,34.35,14.49,78.57,961.41,87.27625
2021/4/3 13:30,12.54,35.03,14.55,78.34,961.3,88.0495
2021/4/3 13:45,12.21,35.71,14.6,78.11,961.19,88.82275
2021/4/3 14:00,12.58,36.39,14.65,77.88,961.08,89.596
2021/4/3 14:15,12.33,35.95,14.75,77.51,960.95,90.36925
2021/4/3 14:30,12.41,35.28,14.87,77.11,960.83,91.1425
2021/4/3 14:45,12.53,34.61,14.98,76.71,960.7,91.91575
2021/4/3 15:00,12.65,33.94,15.09,76.31,960.57,92.689
2021/4/3 15:15,12.86,33.7,15.01,76.5,960.47,92.55277333
2021/4/3 15:30,12.39,33.55,14.89,76.81,960.38,92.41654667
2021/4/3 15:45,12.68,33.4,14.78,77.12,960.29,92.28032
2021/4/3 16:00,13.03,33.26,14.66,77.43,960.2,92.14409333
2021/4/3 16:15,13.12,33.89,14.46,77.88,960.1,92.00786667
2021/4/3 16:30,13.63,34.65,14.24,78.36,960.01,91.87164
2021/4/3 16:45,13.25,35.4,14.02,78.84,959.92,91.73541333
2021/4/3 17:00,13.17,36.12,13.81,79.32,959.83,91.59918667
2021/4/3 17:15,12.88,37.11,13.66,79.48,959.84,91.46296
2021/4/3 17:30,13.18,38.17,13.52,79.57,959.87,91.32673333
2021/4/3 17:45,13.4,39.23,13.39,79.67,959.9,91.19050667
2021/4/3 18:00,13.27,40.3,13.25,79.76,959.93,91.05428
2021/4/3 18:15,13.58,40.67,13.15,79.84,960.11,90.91805333
2021/4/3 18:45,13.5,41.11,12.97,79.98,960.55,90.78182667
2021/4/3 19:00,13.33,41.32,12.88,80.05,960.77,90.6456
2021/4/3 19:15,13.71,41.59,12.79,80.28,960.9,90.7126
2021/4/3 19:30,14.65,41.87,12.71,80.54,961.02,90.7796
2021/4/3 19:45,14.79,42.14,12.63,80.8,961.13,91.3044
2021/4/3 20:00,14.81,42.41,12.55,81.06,961.24,91.8292
2021/4/3 20:15,14.9,42.97,12.46,81.21,961.32,92.354
2021/4/3 20:30,15.12,43.56,12.37,81.35,961.38,93.31426667
2021/4/3 20:45,15.7,44.12,12.27,81.49,961.45,94.27453333
2021/4/3 21:00,15.55,44.66,12.18,81.63,961.52,95.2348
2021/4/3 21:15,15.8,44.63,12.1,81.69,961.67,97.06045
2021/4/3 21:30,16.09,44.5,12.02,81.73,961.84,98.8861
2021/4/3 21:45,15.92,44.37,11.94,81.78,962,99.03689
2021/4/3 22:15,16.36,44.55,11.77,81.86,962.31,99.18768
2021/4/3 22:30,16.2,44.94,11.68,81.89,962.44,99.33847
2021/4/3 22:45,16.69,45.32,11.58,81.92,962.57,99.48926
2021/4/3 23:00,16.74,45.69,11.49,81.95,962.7,99.64005
2021/4/3 23:15,17.5,45.51,11.4,82.05,962.7,99.79084
2021/4/3 23:30,17.21,45.22,11.32,82.17,962.67,99.94163
2021/4/3 23:45,16.79,44.95,11.24,82.3,962.64,100.09242
2021/4/4 0:45,17.72,43.44,10.88,82.97,962.11,100.24321
2021/4/4 1:00,17.39,43.03,10.79,83.16,961.93,100.394
2021/4/4 1:15,17.14,42.6,10.73,83.1,961.92,100.366
2021/4/4 1:30,17.42,42.17,10.68,83,961.94,100.338
2021/4/4 1:45,16.88,41.75,10.64,82.9,961.96,100.31
2021/4/4 2:00,17.34,41.33,10.59,82.8,961.99,100.282
2021/4/4 2:15,17.74,41.09,10.56,82.56,962.02,100.254
2021/4/4 2:30,17.13,40.87,10.53,82.29,962.04,100.226
2021/4/4 2:45,16.41,40.66,10.5,82.02,962.08,100.2036667
2021/4/4 3:00,17.12,40.44,10.47,81.75,962.1,100.1813333
2021/4/4 3:15,17,40.8,10.46,81.93,962.06,100.159
2021/4/4 3:30,17.35,41.28,10.45,82.2,962,100.1366667
2021/4/4 3:45,17.37,41.78,10.43,82.46,961.94,100.1143333
2021/4/4 4:00,17.26,42.29,10.42,82.73,961.88,100.092
2021/4/4 4:15,17.46,42.46,10.41,83,961.94,100.0651562
2021/3/14 3:45,4.92,55.28,13.34,96.23,962.69,100.0383123
2021/3/14 23:00,6.61,166.55,18.07,94.38,959.93,100.0114685
2021/3/16 7:00,4.94,171.24,17.78,96.35,958.71,99.98462466
2021/3/23 10:45,1.54,48.92,14.3,40.93,969.04,99.95778082
2021/3/23 11:00,2.01,48.6,14.64,40.22,968.99,99.93093699
2021/3/23 11:15,2.39,47.67,14.91,39.74,968.86,99.90409315
